vgps_id,name,raw_label,canonical_category,strategic_bucket,chain_brand,score,tier,weburl,listing_url
45621,Colibiri,,(uncategorized),(uncategorized),false,0,Z,,
45303,Colleagues,,(uncategorized),(uncategorized),false,0,Z,,
45413,Colobiri,,(uncategorized),(uncategorized),false,0,Z,,
45418,Color Swirl,,(uncategorized),(uncategorized),false,0,Z,,
45561,Colores de la Juventud,,(uncategorized),(uncategorized),false,0,Z,,
48627,Complexity of Mein,,(uncategorized),(uncategorized),false,0,Z,,
45230,Con Tus Tias,,(uncategorized),(uncategorized),false,0,Z,,
58654,Concert for Autism,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,Z,,
48625,Continuous Line VII (Levity),,(uncategorized),(uncategorized),false,0,Z,,
52044,Cookie Co. La Quinta,EAT & DRINK,Dining,Dining,false,0,Z,,
20637,Cooking with Class,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
34272,Cove Oasis Loop,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
34279,Cove to Lake Trail,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45309,Coyote Benches,,(uncategorized),(uncategorized),false,0,Z,,
59896,Cravings Coffee & Pastries,EAT & DRINK,Dining,Dining,false,0,Z,,
45312,Cross Roads,,(uncategorized),(uncategorized),false,0,Z,,
45314,Crystal Field,,(uncategorized),(uncategorized),false,0,Z,,
59798,D’ Coffee Bouteaque,EAT & DRINK,Dining,Dining,false,0,Z,,
45315,Dance of Discovery,,(uncategorized),(uncategorized),false,0,Z,,
45317,Dancers,,(uncategorized),(uncategorized),false,0,Z,,
45419,Dances with the Landscapes Mosaics,,(uncategorized),(uncategorized),false,0,Z,,
45321,Danseur,,(uncategorized),(uncategorized),false,0,Z,,
25909,Dazzles,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45421,"Dedication, Courage, Honor",,(uncategorized),(uncategorized),false,0,Z,,
54205,Desert 360 Photobooth,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
28399,Desert Ad Fed,BUSINESS & PROFESSIONAL SERVICES,Professional Services,Retail & Services,false,0,Z,,
45324,Desert Aviary,,(uncategorized),(uncategorized),false,0,Z,,
45326,Desert Bloom,,(uncategorized),(uncategorized),false,0,Z,,
45425,Desert Cactus,,(uncategorized),(uncategorized),false,0,Z,,
45327,Desert Dessert,,(uncategorized),(uncategorized),false,0,Z,,
45622,Desert Dolmen,,(uncategorized),(uncategorized),false,0,Z,,
45328,Desert Gateway Rock Sculpture,,(uncategorized),(uncategorized),false,0,Z,,
45426,Desert Legacy,,(uncategorized),(uncategorized),false,0,Z,,
29265,Desert Lodge,STAY,Lodging,Lodging,false,0,Z,,
45623,Desert Scene,,(uncategorized),(uncategorized),false,0,Z,,
61516,Desert Snack Cart,EAT & DRINK,Dining,Dining,false,0,Z,,
34225,Desert View Loop,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45329,Desert Willow Fence,,(uncategorized),(uncategorized),false,0,Z,,
56715,Destination Services & Events,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
34221,Devil's Slide,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45565,Dia del los Niños,,(uncategorized),(uncategorized),false,0,Z,,
45276,Diamond,,(uncategorized),(uncategorized),false,0,Z,,
45277,Dinah Shore Bridge Mosaics,,(uncategorized),(uncategorized),false,0,Z,,
48626,Dione the Water Goddess,,(uncategorized),(uncategorized),false,0,Z,,
35567,DJ's Louisiana Kitchen,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
34226,Dolomite Mine,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
34258,Don Tacorriendo Taqueria,EAT & DRINK,Dining,Dining,false,0,Z,,
45624,Don,,(uncategorized),(uncategorized),false,0,Z,,
45625,Double Dipper,,(uncategorized),(uncategorized),false,0,Z,,
45365,Dream Big,,(uncategorized),(uncategorized),false,0,Z,,
45570,"Dreams, Oneness, Interconnectedness, Peace, Wisdom, Nature, Utopia, Fantasy, Dissent, Universal Love",,(uncategorized),(uncategorized),false,0,Z,,
45330,Droog,,(uncategorized),(uncategorized),false,0,Z,,
48629,Dude Ascending,,(uncategorized),(uncategorized),false,0,Z,,
24889,E and E Pels Enterprises Inc,MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
45626,Eagles,,(uncategorized),(uncategorized),false,0,Z,,
47617,East To West,,(uncategorized),(uncategorized),false,0,Z,,
59284,Eastern Buffet,EAT & DRINK,Dining,Dining,false,0,Z,,
34227,Ed Hastey Loop,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
33254,Edchada's Mexican Restaurant,EAT & DRINK,Dining,Dining,false,0,Z,,
34994,Edgehill Trail,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45334,Egrets,,(uncategorized),(uncategorized),false,0,Z,,
45335,El Paseo Entry Signs,,(uncategorized),(uncategorized),false,0,Z,,
25242,"Emerald Transportation Service, LLC",GETTING HERE & AROUND,Transportation,Mobility,false,0,Z,,
45573,Empowerment of Women,,(uncategorized),(uncategorized),false,0,Z,,
45628,Enjoy the Ride,,(uncategorized),(uncategorized),false,0,Z,,
45555,Entrance Monument East,,(uncategorized),(uncategorized),false,0,Z,,
45554,Entrance Monument West,,(uncategorized),(uncategorized),false,0,Z,,
45336,Equality,,(uncategorized),(uncategorized),false,0,Z,,
33259,Ermelinda Salon,THINGS TO DO,Activities,Experiences,false,0,Z,,
34228,Ernie Maxwell,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45577,Etherea,,(uncategorized),(uncategorized),false,0,Z,,
24543,Evocative Arts Gallery,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,Z,,
48635,Eye of the Wind,,(uncategorized),(uncategorized),false,0,Z,,
34728,Facials by Ambie,,(uncategorized),(uncategorized),false,0,Z,,
45364,Falcon,,(uncategorized),(uncategorized),false,0,Z,,
45338,Fat Happy Bus Shelter,,(uncategorized),(uncategorized),false,0,Z,,
45538,Fire Grasses,,(uncategorized),(uncategorized),false,0,Z,,
45556,Fish Trap with Bear,,(uncategorized),(uncategorized),false,0,Z,,
45557,Flowing Presence,,(uncategorized),(uncategorized),false,0,Z,,
45339,Flute Players,,(uncategorized),(uncategorized),false,0,Z,,
34289,Fobes Saddle,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
28810,Fong Lam Chinese Restaurant,EAT & DRINK,Dining,Dining,false,0,Z,,
45342,For Our Freedom,,(uncategorized),(uncategorized),false,0,Z,,
45520,For the Conductor,,(uncategorized),(uncategorized),false,0,Z,,
45633,Forever Marilyn,,(uncategorized),(uncategorized),false,0,Z,,
45231,Forget Me Not,,(uncategorized),(uncategorized),false,0,Z,,
45232,Fossils of the Future,,(uncategorized),(uncategorized),false,0,Z,,
45344,Fountain,,(uncategorized),(uncategorized),false,0,Z,,
45278,Fountains,,(uncategorized),(uncategorized),false,0,Z,,
29291,Freedom Park - Dog Park,,(uncategorized),(uncategorized),false,0,Z,,
59970,Frequency Events,,(uncategorized),(uncategorized),false,0,Z,,
45279,Friends of the Heart,,(uncategorized),(uncategorized),false,0,Z,,
33266,Frugal Coyote Boutique & Resale Shop,THINGS TO DO,Activities,Experiences,false,0,Z,,
29447,Fruit Wonders,EAT & DRINK,Dining,Dining,false,0,Z,,
45552,Galaxy of Colors,,(uncategorized),(uncategorized),false,0,Z,,
33268,Galleta Meadows Sculptures,THINGS TO DO,Activities,Experiences,false,0,Z,,
51264,GANAS,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,Z,,
34280,Garner Valley on the Pacific Crest Trail,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45551,Gateway to the Desert,,(uncategorized),(uncategorized),false,0,Z,,
45280,Gateway,,(uncategorized),(uncategorized),false,0,Z,,
45351,Gaudi Style Bench,,(uncategorized),(uncategorized),false,0,Z,,
60413,GayMart USA,SHOPPING,Shopping,Retail & Services,false,0,Z,,
26140,Genuine Draft Horse Ranch,WEDDINGS,Weddings,Meetings & Events,false,0,Z,,
26846,George's Bar & Grill,EAT & DRINK,Dining,Dining,false,0,Z,,
45354,Giraffe,,(uncategorized),(uncategorized),false,0,Z,,
33272,Golden Dragon,EAT & DRINK,Dining,Dining,false,0,Z,,
33273,Golden Ox,EAT & DRINK,Dining,Dining,false,0,Z,,
33274,Good China Star,EAT & DRINK,Dining,Dining,false,0,Z,,
45357,Gravity Wave,,(uncategorized),(uncategorized),false,0,Z,,
45226,Greetings Mural,,(uncategorized),(uncategorized),false,0,Z,,
29406,Grooming with Love,,(uncategorized),(uncategorized),false,0,Z,,
45358,Ground Swell,,(uncategorized),(uncategorized),false,0,Z,,
61794,Gypsyland,SHOPPING,Shopping,Retail & Services,false,0,Z,,
29092,"Habitat for Humanity of the Coachella Valley, Inc",MEETING & EVENT RESOURCES,Meeting Resources,Meetings & Events,false,0,Z,,
34742,Hair by Diana,,(uncategorized),(uncategorized),false,0,Z,,
34740,Hair by Rina,,(uncategorized),(uncategorized),false,0,Z,,
34741,Hair by Yvonne Eckhardt,,(uncategorized),(uncategorized),false,0,Z,,
28333,Harpist Erica Powell,WEDDINGS,Weddings,Meetings & Events,false,0,Z,,
34746,Hartman Jewelers,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45521,Harvest,,(uncategorized),(uncategorized),false,0,Z,,
34747,Haus of Style Hair by Tracey Baez,,(uncategorized),(uncategorized),false,0,Z,,
37720,Haven Training Center,,(uncategorized),(uncategorized),false,0,Z,,
45550,Heart,,(uncategorized),(uncategorized),false,0,Z,,
24803,HG Hair Spa and Trichology,,(uncategorized),(uncategorized),false,0,Z,,
45366,Historical Rendering of Desert Hot Springs,,(uncategorized),(uncategorized),false,0,Z,,
45523,History of Electricity in and Around Indio,,(uncategorized),(uncategorized),false,0,Z,,
45524,History of the Date Industry in the Coachella Valley,,(uncategorized),(uncategorized),false,0,Z,,
45525,History of Transportation,,(uncategorized),(uncategorized),false,0,Z,,
45526,History of Water in the Coachella Valley,,(uncategorized),(uncategorized),false,0,Z,,
45281,Holistic 77-A,,(uncategorized),(uncategorized),false,0,Z,,
45282,Hollywood Hereos,,(uncategorized),(uncategorized),false,0,Z,,
45359,Holocaust Memorial,,(uncategorized),(uncategorized),false,0,Z,,
34247,Hopalong Cassidy Through Hike,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45368,Horse,,(uncategorized),(uncategorized),false,0,Z,,
24548,Hospitality Staffing Solutions,RELOCATION & RESOURCES,Relocation,Retail & Services,false,0,Z,,
56313,Hummingbird Yoga,,(uncategorized),(uncategorized),false,0,Z,,
45578,Hungry Dog of the Desert,,(uncategorized),(uncategorized),false,0,Z,,
45549,Hydra,,(uncategorized),(uncategorized),false,0,Z,,
48637,Hygge,,(uncategorized),(uncategorized),false,0,Z,,
45548,I Know a Short Way,,(uncategorized),(uncategorized),false,0,Z,,
26701,Il Sogno,EAT & DRINK,Dining,Dining,false,0,Z,,
45361,Impact,,(uncategorized),(uncategorized),false,0,Z,,
45265,Impossible Lawn Chair,,(uncategorized),(uncategorized),false,0,Z,,
45547,In-Between Earth and Sky,,(uncategorized),(uncategorized),false,0,Z,,
45362,In Praise of Cahuilla Baskets,,(uncategorized),(uncategorized),false,0,Z,,
33296,Indian Cove Market & Grill,EAT & DRINK,Dining,Dining,false,0,Z,,
46285,Indio Certified Farmers Market,SHOPPING,Shopping,Retail & Services,false,0,Z,,
36066,Indio Hills Trail,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
16707,Indio Holiday Motel,STAY,Lodging,Lodging,false,0,Z,,
45363,Infinity Column,,(uncategorized),(uncategorized),false,0,Z,,
45262,Intersecting Cubes,,(uncategorized),(uncategorized),false,0,Z,,
24704,Ironwood Country Club,GOLF,(unmapped: GOLF),(unmapped),false,0,Z,,
46361,Isabelle,,(uncategorized),(uncategorized),false,0,Z,,
34682,Island Boba Sushi Poke,EAT & DRINK,Dining,Dining,false,0,Z,,
45263,Ithiel,,(uncategorized),(uncategorized),false,0,Z,,
28966,IW Coffee,EAT & DRINK,Dining,Dining,false,0,Z,,
11511,Jake Turner Salon & Spa,,(uncategorized),(uncategorized),false,0,Z,,
28803,Jalisco Restaurant,EAT & DRINK,Dining,Dining,false,0,Z,,
56196,Jessica Nicole Photography,WEDDINGS,Weddings,Meetings & Events,false,0,Z,,
26833,Jet Stream Deli,EAT & DRINK,Dining,Dining,false,0,Z,,
48609,Jewel,,(uncategorized),(uncategorized),false,0,Z,,
33302,Jilberto's Taco Shop - Anza,EAT & DRINK,Dining,Dining,false,0,Z,,
23184,Josie's on El Paseo,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45264,Jungle Red,,(uncategorized),(uncategorized),false,0,Z,,
25634,Kalura Trattoria,EAT & DRINK,Dining,Dining,false,0,Z,,
34257,Kam Lun Chinese Restaurant,EAT & DRINK,Dining,Dining,false,0,Z,,
28520,Karen's Cafe,EAT & DRINK,Dining,Dining,false,0,Z,,
55147,Kaylie Nicole,SHOPPING,Shopping,Retail & Services,false,0,Z,,
34281,Kim Nicol Loop,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
33321,"Kimi Grill Japanese Restaurant, Sushi & BBQ",EAT & DRINK,Dining,Dining,false,0,Z,,
45367,Kindness,,(uncategorized),(uncategorized),false,0,Z,,
45379,Komodo Dragons,,(uncategorized),(uncategorized),false,0,Z,,
33324,Korean Market,THINGS TO DO,Activities,Experiences,false,0,Z,,
49627,Kyle & Co,BUSINESS & PROFESSIONAL SERVICES,Professional Services,Retail & Services,false,0,Z,,
36029,La Baguette,EAT & DRINK,Dining,Dining,false,0,Z,,
33329,La Cocina,EAT & DRINK,Dining,Dining,false,0,Z,,
45585,La Cosecha del Futuro Se Siembra Con La Semilla del Pasado,,(uncategorized),(uncategorized),false,0,Z,,
45583,La Fiesta en el Desierto,,(uncategorized),(uncategorized),false,0,Z,,
29368,La Michoacana Ice Cream Parlor & Candy Shop,EAT & DRINK,Dining,Dining,false,0,Z,,
24738,La Quinta Barber Shop,,(uncategorized),(uncategorized),false,0,Z,,
28876,La Quinta Community Fitness Center & Park,ACTIVITIES & RECREATION,Activities,Experiences,false,0,Z,,
45546,La Quinta Night,,(uncategorized),(uncategorized),false,0,Z,,
45544,La Quinta View,,(uncategorized),(uncategorized),false,0,Z,,
34765,LaBonte Salon & Spa,,(uncategorized),(uncategorized),false,0,Z,,
45283,Lalo Guerrero,,(uncategorized),(uncategorized),false,0,Z,,
45266,Le Campas de Vulcan,,(uncategorized),(uncategorized),false,0,Z,,
45543,Leader of the Pack,,(uncategorized),(uncategorized),false,0,Z,,
35009,"Leah A. Wiltgen, LMT, CDT",,(uncategorized),(uncategorized),false,0,Z,,
33971,Lifestyles Nutrition Center,,(uncategorized),(uncategorized),false,0,Z,,
45267,Line Segments,,(uncategorized),(uncategorized),false,0,Z,,
45536,Lively,,(uncategorized),(uncategorized),false,0,Z,,
45630,Lizards,,(uncategorized),(uncategorized),false,0,Z,,
52459,Lolo Interiors,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45831,Long Canyon Route to Joshua Tree National Park,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
34229,Long Valley Discovery Loop,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
54691,Los Arcos Authentic Mexican Food,EAT & DRINK,Dining,Dining,false,0,Z,,
45268,Love Letters,,(uncategorized),(uncategorized),false,0,Z,,
45569,Lucha Sin Fin,,(uncategorized),(uncategorized),false,0,Z,,
33337,Lucky Chinese Restaurant,EAT & DRINK,Dining,Dining,false,0,Z,,
23899,Lush Couture,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45269,Machine Age,,(uncategorized),(uncategorized),false,0,Z,,
45270,Mademosielle Coco,,(uncategorized),(uncategorized),false,0,Z,,
35945,Mangos Juice Bar & Raspados,EAT & DRINK,Dining,Dining,false,0,Z,,
45381,Marfa,,(uncategorized),(uncategorized),false,0,Z,,
45271,Marilyn Monroe,,(uncategorized),(uncategorized),false,0,Z,,
53644,Marlene Olivas Stylist,,(uncategorized),(uncategorized),false,0,Z,,
45527,Mary Ann's Bakery,,(uncategorized),(uncategorized),false,0,Z,,
45284,Massive,,(uncategorized),(uncategorized),false,0,Z,,
16735,Mauna Loa Motel,STAY,Lodging,Lodging,false,0,Z,,
35627,Maxcy's Grill - La Quinta,EAT & DRINK,Dining,Dining,false,0,Z,,
62147,Melody Note Vintage,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45387,Mesa,,(uncategorized),(uncategorized),false,0,Z,,
45389,Messenger of the Puul,,(uncategorized),(uncategorized),false,0,Z,,
45391,Midstream,,(uncategorized),(uncategorized),false,0,Z,,
29278,Miriam's Poochella Dog Grooming,,(uncategorized),(uncategorized),false,0,Z,,
34276,Mission Creek Stonehouse,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
26123,Mister Marcus,SHOPPING,Shopping,Retail & Services,false,0,Z,,
45229,Moment Movement Change,,(uncategorized),(uncategorized),false,0,Z,,
33349,Mon Reve,EAT & DRINK,Dining,Dining,false,0,Z,,
45272,Monsieur Pompadour,,(uncategorized),(uncategorized),false,0,Z,,
35630,Moreno's Bakery,EAT & DRINK,Dining,Dining,false,0,Z,,
45396,"Morning Light, Evening Light, and Dreaming Cahuilla Basketry",,(uncategorized),(uncategorized),false,0,Z,,
45398,Morningstar Overture,,(uncategorized),(uncategorized),false,0,Z,,
33587,Morongo Valley Chamber of Commerce,VISITOR INFORMATION,(unmapped: VISITOR INFORMATION),(unmapped),false,0,Z,,
45399,Mother and Child Sculpture Garden,,(uncategorized),(uncategorized),false,0,Z,,
45568,Motherhood,,(uncategorized),(uncategorized),false,0,Z,,
45285,Mountain Cathedrals,,(uncategorized),(uncategorized),false,0,Z,,
45400,Mountain Lions,,(uncategorized),(uncategorized),false,0,Z,,
45542,Mountain View,,(uncategorized),(uncategorized),false,0,Z,,
45528,Moving Towards the Future,,(uncategorized),(uncategorized),false,0,Z,,
54693,Ms Boba,EAT & DRINK,Dining,Dining,false,0,Z,,
45567,Mujer del Desierto,,(uncategorized),(uncategorized),false,0,Z,,
45566,Mujeres Luchadoras Americanas 2016,,(uncategorized),(uncategorized),false,0,Z,,
33362,Murphy's Sports Bar,EAT & DRINK,Dining,Dining,false,0,Z,,
34292,Murray Hill,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
47618,Muse III,,(uncategorized),(uncategorized),false,0,Z,,
34248,Museum Trail,HIKING TRAILS,(unmapped: HIKING TRAILS),(unmapped),false,0,Z,,
45405,Music,,(uncategorized),(uncategorized),false,0,Z,,
34796,Mya Studio Salon,,(uncategorized),(uncategorized),false,0,Z,,
34799,Nails by Jean Durning,,(uncategorized),(uncategorized),false,0,Z,,
45532,Native American Themes,,(uncategorized),(uncategorized),false,0,Z,,
45408,Native Welcome,,(uncategorized),(uncategorized),false,0,Z,,
45406,Neoglyphs,,(uncategorized),(uncategorized),false,0,Z,,
45416,New Beginnings,,(uncategorized),(uncategorized),false,0,Z,,
33591,Newberry Springs Chamber of Commerce,VISITOR INFORMATION,(unmapped: VISITOR INFORMATION),(unmapped),false,0,Z,,
